,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
387,Dove 2p-5 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,83.0,500,514,0.0010199999999999999,97.51,94.75,4.0,,,2016-06-22,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV XL,2016-040T,41616,,2016,6,22,(0 Flock 2P-5 0E16),1.4486232791552935,6885,6871,13756,6878.0,14,13755.992875834154,6877.996437917077,0.0011068164567989481,5676.808714383726,5685.0,1308.819786927359,15.76891309551035,1308.819786927359,1.4486232791552938,7.0,1.769315123319032,1.7703149898960853,0.0009999671546509288,508.38359075086737,-6337.633025010923,-2672.318140381497,3.5406299797921705,0.0
388,Dove 2p-6 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,321.0,500,514,0.0010199999999999999,97.51,94.75,4.0,,,2016-06-22,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV XL,2016-040H,41606,,2016,6,22,(0 Flock 2P-6 0E19),5.602506898901797,6885,6871,13756,6878.0,14,13755.992875834154,6877.996437917077,0.0011068164567989481,5676.808714383726,5685.0,5061.821103658822,15.76891309551035,5061.821103658822,5.602506898901798,7.0,5.60186448286688,0.6819634949465515,0.000642416148236794,501.55072329273935,1412.720552187705,6731.348877352509,1.363926989893103,0.0
389,Dove 2p-7 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,243.0,500,514,0.0010199999999999999,97.51,94.75,4.0,,,2016-06-22,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV XL,2016-040S,41615,,2016,6,22,(0 Flock 2P-7 0E1F),4.241150082346221,6885,6871,13756,6878.0,14,13755.992875834154,6877.996437917077,0.0011068164567989481,5676.808714383726,5685.0,3831.8458822090147,15.76891309551035,3831.8458822090147,4.241150082346221,7.0,4.240241676347396,2.0438518259759615,0.0009084058465805998,510.19067463933607,-4022.5436676419367,-5579.067502897335,4.087703651951923,0.0
390,Dove 2p-8 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,114.0,500,514,0.0010199999999999999,97.51,94.76,4.0,,,2016-06-22,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV XL,2016-040Q,41613,,2016,6,22,(0 Flock 2P-8 0E20),1.9896753472735358,6885,6871,13756,6878.0,14,13755.992875834154,6877.996437917077,0.0011068164567989481,5676.808714383726,5685.6,1797.65609288818,15.76891309551035,1797.6560928881797,1.9896753472735358,7.0,1.990606777216709,1.9915380133549923,0.0009314297541975632,509.85945365026237,-4583.2069422045015,-5128.456968963723,3.9830760267099845,0.0
391,Dove 2p-9 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical  Imaging,LEO,Sun-Synchronous,318.0,500,514,0.0010199999999999999,97.51,94.77,4.0,,,2016-06-22,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV XL,2016-040M,41610,,2016,6,22,(0 Flock 2P-9 0E26),5.550147021341968,6885,6871,13756,6878.0,14,13755.992875834154,6877.996437917077,0.0011068164567989481,5676.808714383726,5686.2,5014.514364372291,15.76891309551035,5014.514364372291,5.550147021341969,7.0,5.54946399038074,0.7344046065621078,0.0006830310510762629,501.7896304740161,700.2519629953349,6842.2571346174755,1.4688092131242156,0.0
392,Dove 3,USA,USA,Planet Labs Inc.,Commercial,Technology Development,Optical Imaging,LEO,Sun-Synchronous,109.0,594,815,0.0156,97.7,98.8,4.0,,,2013-11-21,,Planet Labs Inc.,USA,Dombarovsky Air Base,Dnepr,2013-066P,39429,Pathfinders for Planet Lab's earth-observing constellation.,2013,11,21,,1.9024088846738192,7186,6965,14151,7075.5,221,14149.274186331962,7074.637093165981,0.0010607991477327749,5923.067831086134,5928.0,1793.3733155233017,16.452966197461482,1793.3733155233015,1.902408884673819,110.5,3.078280208955897,3.079259658496098,0.0009871342267579238,814.6566510774664,7020.588844980105,-879.683882919229,6.158519316992196,0.0
393,Dove 3p-1 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,136.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008V,41967,,2017,2,14,(0 Flock 3P-1 1000),2.3736477827122884,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,2142.000331175371,15.750002435113018,2142.0003311753703,2.373647782712288,5.5,2.3742031897875235,2.374758437001398,0.0005554071101576879,505.4570508404704,255.10283041785337,-6867.761541258744,4.749516874002796,0.0
394,Dove 3p-10 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,118.0,496,506,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AC,41974,,2017,2,14,(0 Flock 3P-10 1022),2.059488517353309,6877,6867,13744,6872.0,10,13743.996362048412,6871.998181024206,0.001108266329052838,5669.382117337635,5676.0,1858.2974717940028,15.748283659271207,1858.2974717940024,2.059488517353309,5.0,2.060131083587644,2.0607735398318234,0.0006425661834882831,503.35151771999426,-3828.1190359076436,-5707.001962924897,4.121547079663647,0.0
395,Dove 3p-11 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,318.0,496,506,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AD,41975,,2017,2,14,(0 Flock 3P-11 101F),5.550147021341968,6877,6867,13744,6872.0,10,13743.996362048412,6871.998181024206,0.001108266329052838,5669.382117337635,5676.0,5007.954203648244,15.748283659271207,5007.9542036482435,5.550147021341968,5.0,5.549659630577538,0.7340131991828189,0.0004873907971229305,497.2838151770684,704.9924358096225,6835.74026192953,1.4680263983656379,0.0
396,Dove 3p-12 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,319.0,496,506,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AA,41972,,2017,2,14,(0 Flock 3P-12 1010),5.567600313861911,6877,6867,13744,6872.0,10,13743.996362048412,6871.998181024206,0.001108266329052838,5669.382117337635,5676.0,5023.702487307515,15.748283659271207,5023.702487307515,5.567600313861911,5.0,5.567122440331434,0.7165408716385014,0.00047787356618978643,497.225895716836,943.386072492796,6806.936329169643,1.4330817432770029,0.0
397,Dove 3p-13 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,13.0,495,502,0.0005099999999999999,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008CW,42040,,2017,2,14,(0 Flock 3P-13 1016),0.22689280275926285,6873,6866,13739,6869.5,7,13738.998216755106,6869.499108377553,0.001108871376993966,5666.2886584850285,5676.0,204.6159793341816,15.739690718013968,204.6159793341816,0.22689280275926282,3.5,0.2270075848354899,0.22712239544388976,0.00011478208989454427,495.08643855103855,6172.882263673703,3014.225016536587,0.4542447908877795,0.0
398,Dove 3p-14 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,334.0,494,502,0.000582,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008BS,42012,,2017,2,14,(0 Flock 3P-14 1018),5.82939970166106,6873,6865,13738,6869.0,8,13737.997670694227,6868.9988353471135,0.0011089924526478813,5665.670034252771,5676.0,5256.482754001182,15.737972317368808,5256.482754001182,5.82939970166106,4.0,5.829144436124704,0.45429620337677523,0.0002552655657313933,494.4072863814172,4223.448894884381,5417.160739822568,0.9085924067535505,0.0
399,Dove 3p-15  ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,257.0,495,502,0.0005099999999999999,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008CV,42039,,2017,2,14,(0 Flock 3P-15 101D),4.485496177625427,6873,6866,13739,6869.5,7,13738.998216755106,6869.499108377553,0.001108871376993966,5666.2886584850285,5676.0,4045.1005145295894,15.739690718013968,4045.10051452959,4.485496177625427,3.5,4.484999305896014,1.7986828444122251,0.000496871691802357,499.2897996963702,-6168.26858405029,-3023.6551641564724,3.5973656888244503,0.0
400,Dove 3p-16 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,55.0,494,502,0.000582,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008BR,42011,,2017,2,14,(0 Flock 3P-16 100E),0.9599310885968813,6873,6865,13738,6869.0,8,13737.997670694227,6868.9988353471135,0.0011089924526478813,5665.670034252771,5676.0,865.5884774552845,15.737972317368808,865.5884774552844,0.9599310885968811,4.0,0.9604079942880238,0.96088497951602,0.0004769056815353109,495.7085422308992,-2361.64633384902,6450.2537535454585,1.92176995903204,0.0
401,Dove 3p-17 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,113.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008Q,41962,,2017,2,14,(0 Flock 3P-17 1023),1.9722220547535925,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,1779.750275167771,15.750002435113018,1779.750275167771,1.972222054753592,5.5,1.9729582285195488,1.9736942869306524,0.0007361736690154097,503.6519648900585,-4759.462538047671,-4957.6967290325265,3.947388573861305,0.0
402,Dove 3p-18 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,359.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008K,41957,,2017,2,14,(0 Flock 3P-18  102B),6.265732014659643,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,5654.250874205573,15.750002435113018,5654.250874205573,6.265732014659642,5.5,6.265718041557713,0.017481244316669694,1.3973106397961998e-05,496.0028387133325,6868.300039658776,240.23067718646044,0.03496248863333939,0.0
403,Dove 3p-19 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,76.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008H,41955,,2017,2,14,(0 Flock 3P-19 1024),1.3264502315156905,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,1197.0001850685894,15.750002435113018,1197.0001850685894,1.3264502315156903,5.5,1.3272266183566923,1.3280030799521885,0.0007763866994861135,500.17405559838517,-6078.048406475555,3207.581211607095,2.656006159904377,0.0
404,Dove 3p-2 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,98.0,496,506,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008U,41966,,2017,2,14,(0 Flock 3P-2 1001),1.710422666954443,6877,6867,13744,6872.0,10,13743.996362048412,6871.998181024206,0.001108266329052838,5669.382117337635,5676.0,1543.3317986085783,15.748283659271207,1543.3317986085783,1.7104226669544431,5.0,1.7111435090741924,1.711864314368382,0.0007208419986215128,501.6998283798566,-6600.301444686456,-1913.2179440662799,3.423728628736764,0.0
405,Dove 3p-20 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical  Imaging,LEO,Sun-Synchronous,150.0,495,501,0.000437,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008C,41950,,2017,2,14,(0 Flock 3P-20 1029),2.6179938779914944,6872,6866,13738,6869.0,6,13737.99868976555,6868.999344882775,0.0011089924526478813,5665.670034252771,5676.0,2360.6958476053214,15.737972317368808,2360.695847605321,2.617993877991494,3.0,2.6182122953307743,2.6184306713466508,0.00021841735145149046,500.59992210932705,3439.6954189729704,-5945.725328461509,5.2368613426933015,0.0
406,Dove 3p-21 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,264.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008M,41959,,2017,2,14,(0 Flock 3P-21 102A),4.60766922526503,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,4158.000642869837,15.750002435113018,4158.000642869837,4.60766922526503,5.5,4.606873674274914,1.6771071502149164,0.0007955508250912945,502.0790472871704,-6717.73848929086,-1450.2566988100143,3.354214300429833,0.0
407,Dove 3p-22 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,329.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008L,41958,,2017,2,14,(0 Flock 3P-22 1028),5.742133239061344,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,5181.750801152182,15.750002435113018,5181.750801152183,5.742133239061344,5.5,5.741720925864304,0.5418768359194316,0.00041231327058466484,496.7884621200519,3216.429453655961,6073.369262241525,1.0837536718388632,0.0
408,Dove 3p-23 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,12.0,495,506,0.000801,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008BY,42018,,2017,2,14,(0 Flock 3P-23 1025),0.20943951023931956,6877,6866,13743,6871.5,11,13742.995597758154,6871.497798879077,0.0011083872946159648,5668.763380544335,5676.0,188.95877935147783,15.746564945956486,188.95877935147783,0.20943951023931956,5.5,0.20960617808729481,0.20977291127441128,0.0001666678975855291,495.1163964709367,6275.562577778679,2799.0751263561056,0.41954582254882256,0.0
409,Dove 3p-24 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,10.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008J,41956,,2017,2,14,(0 Flock 3P-24 1026),0.17453292519943295,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,157.50002435113018,15.750002435113018,157.50002435113018,0.17453292519943295,5.5,0.17467195327430732,0.17481103615648497,0.00013902811712470032,496.0856597588272,6456.729119209287,2354.1244193445973,0.34962207231296993,0.0
410,Dove 3p-25 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,169.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008S,41964,,2017,2,14,(0 Flock 3P-25 102F),2.949606435870417,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,2661.7504115341,15.750002435113018,2661.7504115341,2.9496064358704164,5.5,2.9497589632866714,2.949911430856951,0.00015252746210561306,506.8971462034251,6373.640264239962,-2570.595611892992,5.899822861713902,0.0
411,Dove 3p-26 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,22.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008P,41961,,2017,2,14,(0 Flock 3P-26 102D),0.3839724354387525,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,346.50005357248637,15.750002435113018,346.5000535724864,0.3839724354387525,5.5,0.38427234316916964,0.38457236218748797,0.0002999078039150643,496.40296108291386,4937.931072461792,4779.966353458597,0.7691447243749759,0.0
412,Dove 3p-27 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,359.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008R,41963,,2017,2,14,(0 Flock 3P-27 1030),6.265732014659643,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,5654.250874205573,15.750002435113018,5654.250874205573,6.265732014659642,5.5,6.265718041557713,0.017481244316669694,1.3973106397961998e-05,496.0028387133325,6868.300039658776,240.23067718646044,0.03496248863333939,0.0
413,Dove 3p-28 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,35.0,496,507,0.0008,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008N,41960,,2017,2,14,(0 Flock 3P-28 102C),0.6108652381980153,6878,6867,13745,6872.5,11,13744.995598398713,6872.497799199356,0.0011081453854910502,5670.000876640686,5676.0,551.2500852289555,15.750002435113018,551.2500852289556,0.6108652381980153,5.5,0.6113244002459204,0.6117837127611735,0.00045916211418717495,496.9977505133975,2338.6663894694534,6462.342378867259,1.223567425522347,0.0
414,Dove 3p-29 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,200.0,496,508,0.0008730000000000001,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008DB,42045,,2017,2,14,(0 Flock 3P-29 1033),3.490658503988659,6879,6867,13746,6873.0,12,13745.994762111617,6872.997381055809,0.001108024463925,5670.619658452671,5676.0,3150.344254695928,15.75172127347964,3150.344254695928,3.4906585039886595,6.0,3.4903601651463,2.7931233585824735,0.0002983389339101764,507.6388889346581,5270.290728252339,-4411.592661120827,5.586246717164947,0.0
415,Dove 3p-3 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,133.0,496,506,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008W,41968,,2017,2,14,(0 Flock 3P-3 1002),2.321287905152458,6877,6867,13744,6872.0,10,13743.996362048412,6871.998181024206,0.001108266329052838,5669.382117337635,5676.0,2094.5217266830705,15.748283659271207,2094.5217266830705,2.321287905152458,5.0,2.3218200664319255,2.322352095543756,0.0005321612948729248,504.4138589110735,-464.77480884956276,-6856.263085049671,4.644704191087512,0.0
416,Dove 3p-30 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,105.0,496,505,0.000655,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AR,41987,,2017,2,14,(0 Flock 3P-30 102E),1.8325957145940461,6876,6867,13743,6871.5,9,13742.99705304487,6871.498526522435,0.0011083872946159648,5668.763380544335,5676.0,1653.389319325431,15.746564945956486,1653.389319325431,1.832595714594046,4.5,1.8332282887721951,1.8338608091294837,0.0006325741028926547,501.6676510340503,-5942.181425905984,-3450.7951322385597,3.6677216182589674,0.0
417,Dove 3p-31 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,230.0,494,506,0.0008730000000000001,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008DF,42049,,2017,2,14,(0 Flock 3P-31 1032),4.014257279586958,6877,6865,13742,6871.0,12,13741.99476058698,6870.99738029349,0.0011085082821860348,5668.1446662616045,5676.0,3621.3146478893586,15.744846295171124,3621.3146478893586,4.014257279586959,6.0,4.01358889785292,2.270264603384758,0.0006683817398544862,503.85875664185187,-1175.0442022487232,-6769.776744887722,4.540529206769516,0.0
418,Dove 3p-32 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,225.0,495,506,0.000801,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008CD,42023,,2017,2,14,(0 Flock 3P-32 1035),3.9269908169872414,6877,6866,13743,6871.5,11,13742.995597758154,6871.497798879077,0.0011083872946159648,5668.763380544335,5676.0,3542.977112840209,15.746564945956486,3542.9771128402094,3.926990816987242,5.5,3.9264247450744154,2.357326473648202,0.0005660719432296791,504.39416879090004,15.556835344289809,-6871.480188796961,4.714652947296404,0.0
419,Dove 3p-33 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,23.0,495,505,0.000728,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AU,41990,,2017,2,14,(0 Flock 3P-33 103C),0.4014257279586958,6876,6866,13742,6871.0,10,13741.996361518948,6870.998180759474,0.0011085082821860348,5668.1446662616045,5676.0,362.1314647889359,15.744846295171124,362.13146478893583,0.4014257279586958,5.0,0.40171037096735324,0.4019951093942868,0.00028464306487221486,495.39611023177076,4767.3661389916815,4948.014564661392,0.8039902187885736,0.0
420,Dove 3p-34 ,NR (10/17),USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,230.0,496,505,0.000655,97.5,94.6,4.0,,,2017-02-14,,Planet Labs Inc.,USA,Satish Dhawan Space Centre,PSLV,2017-008AS,41988,,2017,2,14,(0 Flock 3P-34 103B),4.014257279586958,6876,6867,13743,6871.5,9,13742.99705304487,6871.498526522435,0.0011083872946159648,5668.763380544335,5676.0,3621.7099375699913,15.746564945956486,3621.709937569992,4.014257279586958,4.5,4.013755731641382,2.269931017840777,0.0005015479480090873,503.3948082562529,-1179.6463775978646,-6769.484989319041,4.539862035681554,0.0
