,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
655,Globalstar M059 ,USA,USA,Globalstar ,Commercial,Communications,,LEO,Non-Polar Inclined,76.0,1413,1415,0.000128,52.0,114.1,450.0,350.0,1500.0,1999-10-18,10.0,Space Systems/Loral,USA,Baikonur Cosmodrome,Soyuz U,1999-058B,25944,,1999,10,18,(Globalstar 42),1.3264502315156905,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,6846.0,1443.1451698369508,18.98875223469672,1443.1451698369506,1.3264502315156903,1.0,1.3265744332146838,1.3266986368351552,0.0001242016984143269,1413.7590497595065,-6875.561923506279,3651.4206846156235,2.6533972736703104,0.0
656,Globalstar M063 ,USA,USA,Globalstar  ,Commercial,Communications,,LEO,Non-Polar Inclined,229.0,1413,1414,6.42e-05,52.0,114.1,450.0,350.0,1500.0,2000-02-08,10.0,Space Systems/Loral,USA,Cape Canaveral,Delta 7420,2000-008A,26081,Global M0bile satellite telecommunications services offering both voice and data services from virtually anywhere in over 100 countries around the world.; went through Chapter 11 in 2002; acquired by ICO Global Communications (majority shareholder in 2003. In 2002 awarded contract to Space Systems/Loral for second generation constellation.,2000,2,8,(Globalstar 49),3.9968039870670147,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,4348.005345132789,18.98692290451,4348.005345132789,3.9968039870670147,0.5,3.9967555367526426,2.286478219720925,4.845031437707941e-05,1413.8278935489943,-1081.8990359688996,-7708.951581168382,4.57295643944185,0.0
657,Globalstar M065 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,223.0,1411,1416,0.000321,52.0,114.1,450.0,350.0,1500.0,2007-05-29,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat ,2007-020A,31571,,2007,5,29,(Globalstar 65),3.8920842319473548,7787,7782,15569,7784.5,5,15568.999197122466,7784.499598561233,0.0009192270178648897,6835.292245623599,6846.0,4234.08380770573,18.98692290451,4234.08380770573,3.8920842319473548,2.5,3.8918653618567105,2.391538789719347,0.00021887009318246288,1415.3278975011362,549.8172373103961,-7765.058598409601,4.783077579438694,0.0
658,Globalstar M066 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,194.0,1412,1415,0.000193,52.0,114.1,450.0,350.0,1500.0,2007-10-20,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-048C,32265,,2007,10,20,(Globalstar 66),3.385938748868999,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,3683.4630434749392,18.98692290451,3683.4630434749397,3.385938748868999,1.5,3.3858920666851846,2.897339918307932,4.668218459936045e-05,1414.9577975124466,6873.987803940026,-3653.3178654100216,5.794679836615864,0.0
659,Globalstar M067 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,72.0,1413,1414,6.42e-05,52.0,114.1,450.0,350.0,1500.0,2007-10-20,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-048A,32263,,2007,10,20,(Globalstar 67),1.2566370614359172,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,1367.0584491247198,18.98692290451,1367.05844912472,1.2566370614359175,0.5,1.2566981204756074,1.2567591801207914,6.105903962591683e-05,1413.345593174642,-6298.910140863791,4574.0759942318955,2.5135183602415827,0.0
660,Globalstar M068 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,186.0,1411,1414,0.000193,52.0,114.0,450.0,350.0,1500.0,2007-10-20,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-048D,32266,,2007,10,20,(Globalstar 68),3.246312408709453,7785,7782,15567,7783.5,3,15566.999710926959,7783.499855463479,0.0009194041727197931,6833.975191337871,6840.0,3530.887182191234,18.983264420382977,3530.8871821912335,3.246312408709452,1.5,3.2462922385875497,3.0369132367785507,2.0170122271298665e-05,1413.9939893732062,7613.542382942231,-1617.6663858641534,6.0738264735571015,0.0
661,Globalstar M069 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,89.0,1411,1416,0.000321,52.0,114.1,450.0,350.0,1500.0,2007-05-29,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat ,2007-020C,31573,,2007,5,29,(Globalstar 69),1.5533430342749532,7787,7782,15569,7784.5,5,15568.999197122466,7784.499598561233,0.0009192270178648897,6835.292245623599,6846.0,1689.8361385013898,18.98692290451,1689.83613850139,1.5533430342749535,2.5,1.5536639871831481,1.5539849409628212,0.00032095289717917346,1413.4571913842838,-7780.100261795472,261.6871402020536,3.1079698819256425,0.0
662,Globalstar M070 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,354.0,1412,1415,0.000193,52.0,114.1,450.0,350.0,1500.0,2007-10-20,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-048B,32264,,2007,10,20,(Globalstar 70),6.178465552059927,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,6721.370708196539,18.98692290451,6721.370708196539,6.178465552059927,1.5,6.1784453741935215,0.10476011278933255,2.0177866774292975e-05,1412.0058250200882,7614.259336255587,1619.10311991219,0.2095202255786651,0.0
663,Globalstar M071 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,337.0,1412,1415,0.000193,52.0,114.1,450.0,350.0,1500.0,2007-05-29,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-020F,31576,,2007,5,29,(Globalstar 71),5.8817595792208905,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,6398.593018819869,18.98692290451,6398.59301881987,5.881759579220891,1.5,5.881684154713368,0.40157658367443655,7.542450857030507e-05,1412.11706996485,5405.878345032067,5601.331841961607,0.8031531673488731,0.0
664,Globalstar M072 ,USA,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,56.0,1412,1416,0.00025699999999999996,52.0,114.1,450.0,350.0,1500.0,2007-05-29,10.0,Space Systems/Loral/Alenia Aerospazio,USA/Italy,Baikonur Cosmodrome,Soyuz-Fregat,2007-020D,31574,,2007,5,29,(Globalstar 72),0.9773843811168246,7787,7783,15570,7785.0,4,15569.999486191386,7784.999743095693,0.0009191384617706584,6835.950804490819,6846.0,1063.3701251430164,18.98875223469672,1063.3701251430161,0.9773843811168244,2.0,0.9775974743971553,0.9778105829837147,0.0002130932793051117,1412.8815510760296,-2922.46402732873,7215.637572152619,1.9556211659674294,0.0
665,Globalstar M073 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,79.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054F,37193,,2010,10,19,(Globalstar 73 Globalstar 2-6),1.3788101090755203,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,1499.9669094562898,18.98692290451,1499.9669094562898,1.3788101090755203,0.5,1.3788731303127038,1.3789361519356866,6.302123710485005e-05,1413.4046712788322,-7218.397600014077,2914.305458093273,2.7578723038713733,0.0
666,Globalstar M074 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,53.0,1413,1415,0.000128,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054B,37189,,2010,10,19,(Globalstar 74 Globalstar 2-2),0.9250245035569946,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,6846.0,1006.4038684389261,18.98875223469672,1006.4038684389261,0.9250245035569946,1.0,0.9251267367775431,0.9252289739351356,0.00010223322049561841,1413.4003847285458,-2148.896911899288,7482.544095307592,1.8504579478702712,0.0
667,Globalstar M075 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,172.0,1413,1415,0.000128,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054E,37192,,2010,10,19,(Globalstar 75 Globalstar 2-5),3.001966313430247,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,6846.0,3266.065384367836,18.98875223469672,3266.0653843678356,3.0019663134302466,1.0,3.0019841253294346,3.002001936099894,1.7811899329052722e-05,1414.9867847951937,7483.575164759094,-2145.303632930007,6.004003872199788,0.0
668,Globalstar M076 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,87.0,1412,1415,0.000193,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054C,37190,,2010,10,19,(Globalstar 76 Globalstar 2-3),1.5184364492350666,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,1651.8622926923697,18.98692290451,1651.86229269237,1.5184364492350668,1.5,1.5186291866820845,1.5188219250965505,0.0001927374446408596,1413.4216591894756,-7742.480718504118,807.7329690976752,3.037643850193101,0.0
669,Globalstar M077 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,90.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054D,37191,,2010,10,19,(Globalstar 77 Globalstar 2-4),1.5707963267948966,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,1708.8230614058998,18.98692290451,1708.8230614059,1.5707963267948968,0.5,1.5708605267948967,1.5709247267946762,6.41999999117969e-05,1413.5000320849058,-7784.49974332075,-1.9990595704730827,3.1418494535893524,0.0
670,Globalstar M078 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,342.0,1412,1415,0.000193,51.99,114.08,700.0,,1700.0,2013-02-06,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz.2.1a/Fregat,2013-005E,39076,,2013,2,6,(Globalstar 95 Globalstar 2-23),5.969026041820607,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6844.8,6493.527633342419,18.98692290451,6493.52763334242,5.969026041820608,1.5,5.9689663905914765,0.31427857329267667,5.9651230064675646e-05,1412.0711523027412,6296.700799257534,4577.116834510891,0.6285571465853533,0.0
671,Globalstar M079 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,353.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2010-10-19,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz-Fregat,2010-054A,37188,First of second generation.,2010,10,19,(Globalstar 79 Globalstar 2-1),6.161012259539984,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,6702.38378529203,18.98692290451,6702.38378529203,6.161012259539984,0.5,6.161004435029548,0.12218869690978387,7.824510451587847e-06,1413.003960748354,7553.208134801586,1883.4773977226068,0.24437739381956775,-1.7763568394002505e-15
672,Globalstar M080 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,354.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080B,38041,,2011,12,28,(Globalstar 80 Globalstar 2-14),6.178465552059927,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,6721.370708196539,18.98692290451,6721.370708196539,6.178465552059927,0.5,6.178458840904089,0.1047331776455971,6.711155851291397e-06,1413.0029732150133,7614.346546759358,1618.6929619431494,0.2094663552911942,-2.220446049250313e-15
673,Globalstar M081 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,324.0,1412,1415,0.000193,52.0,114.1,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033E,37743,,2011,7,13,(Globalstar 81 Globalstar 2-11),5.654866776461628,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,6151.763021061239,18.98692290451,6151.76302106124,5.654866776461628,1.5,5.654753316192218,0.6285454601148046,0.00011346027030672198,1412.2846261948634,2402.1824017409263,7404.590327831933,1.2570909202296092,0.0
674,Globalstar M082 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,32.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080C,38042,,2011,12,28,(Globalstar 82 Globalstar 2-15),0.5585053606381855,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,607.58153294432,18.98692290451,607.58153294432,0.5585053606381855,0.5,0.5585393833073028,0.5585734069026146,3.402266915466549e-05,1413.07618433867,3411.5479671211187,6997.126589968719,1.1171468138052292,4.440892098500626e-16
675,Globalstar M083 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,304.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033A,37739,,2011,7,13,(Globalstar 83 Globalstar 2-7),5.305800926062762,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,5772.02456297104,18.98692290451,5772.02456297104,5.305800926062762,0.5,5.305747699939776,0.9774908343181188,5.32261229696963e-05,1413.220557067766,-2917.661646945777,7217.04167571874,1.9549816686362376,0.0
676,Globalstar M084  ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,332.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080A,38040,Continuation of second generation.,2011,12,28,(Globalstar 84 Globalstar 2-13),5.794493116621174,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,6303.658404297319,18.98692290451,6303.65840429732,5.794493116621174,0.5,5.7944629748382495,0.48875247497858454,3.014178296421329e-05,1413.058740856778,4352.2590171796755,6454.167763974255,0.9775049499571691,-4.440892098500626e-16
677,Globalstar M085 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,200.0,1413,1415,0.000128,52.0,114.1,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033D,37742,,2011,7,13,(Globalstar 85 Globalstar 2-10),3.490658503988659,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,6846.0,3797.750446939344,18.98875223469672,3797.750446939344,3.490658503988659,1.0,3.490614730675396,2.7926143471851583,4.377331355156714e-05,1414.93639982052,5964.532056339379,-5003.057258906443,5.585228694370317,0.0
678,Globalstar M086 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,101.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080F,38045,,2011,12,28,(Globalstar 86 Globalstar 2-18),1.7627825445142729,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,1917.6792133555098,18.98692290451,1917.67921335551,1.762782544514273,0.5,1.762845564207463,1.7629085835144556,6.301969311134023e-05,1413.595390554683,-7216.927395600342,-2917.9443417424814,3.525817167028911,0.0
679,Globalstar M088 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,195.0,1412,1415,0.000193,52.0,114.1,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033B,37740,,2011,7,13,(Globalstar 88 Globalstar 2-8),3.4033920413889427,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6846.0,3702.4499663794495,18.98692290451,3702.44996637945,3.4033920413889427,1.5,3.403342098623752,2.8798931466665314,4.994276601682887e-05,1414.9512345903177,6742.352143922686,-3890.903141332403,5.759786293333063,0.0
680,Globalstar M089 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,192.0,1413,1415,0.000128,51.99,118.2,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033F,37744,,2011,7,13,(Globalstar 89 Globalstar 2-12),3.351032163829113,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,7092.0,3645.8404290617705,18.98875223469672,3645.84042906177,3.3510321638291125,1.0,3.351005554464257,2.932206360414592,2.660936505749762e-05,1414.974710033759,7112.288365252439,-3165.687767948569,5.864412720829184,0.0
681,Globalstar M090 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,76.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080E,38044,,2011,12,28,(Globalstar 90 Globalstar 2-17),1.3264502315156905,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,1443.00614074276,18.98692290451,1443.00614074276,1.3264502315156905,0.5,1.3265125254688288,1.326574819905529,6.22939530652647e-05,1413.3791261358401,-6874.215965025326,3652.8885913947165,2.653149639811058,0.0
682,Globalstar M091 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,353.0,1413,1415,0.000128,52.0,114.1,700.0,,1700.0,2011-07-13,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a,2011-033C,37741,,2011,7,13,(Globalstar 91 Globalstar 2-9),6.161012259539984,7786,7784,15570,7785.0,2,15569.999871547849,7784.999935773924,0.0009191384617706584,6835.950804490819,6846.0,6703.029538847943,18.98875223469672,6703.029538847942,6.161012259539983,1.0,6.160996658281951,0.12220425114682851,1.560125815648362e-05,1413.010949505555,7553.634679352271,1883.8333451585372,0.24440850229365702,0.0
683,Globalstar M092 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,302.0,1413,1414,6.42e-05,52.0,114.1,700.0,,1700.0,2011-12-28,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz 2.1a/Fregat,2011-080D,38043,,2011,12,28,(Globalstar 92 Globalstar 2-16),5.270894341022875,7785,7784,15569,7784.5,1,15568.9999678849,7784.49998394245,0.0009192270178648897,6835.292245623599,6846.0,5734.050717162019,18.98692290451,5734.05071716202,5.270894341022876,0.5,5.270839894482787,1.0123998601629434,5.444654006671039e-05,1413.2351880280821,-3414.02390040338,6995.918871424948,2.0247997203258867,0.0
684,Globalstar M093 ,France,USA,Globalstar,Commercial,Communications,,LEO,Non-Polar Inclined,346.0,1412,1415,0.000193,51.98,113.35,700.0,,1700.0,2013-02-06,15.0,Thales Alenia Space,Italy,Baikonur Cosmodrome,Soyuz.2.1a/Fregat,2013-005B,39073,,2013,2,6,(Globalstar 87 Globalstar 2-20),6.03883921190038,7786,7783,15569,7784.5,3,15568.999710964094,7784.499855482047,0.0009192270178648897,6835.292245623599,6801.0,6569.475324960459,18.98692290451,6569.47532496046,6.038839211900381,1.5,6.038792512229219,0.24443949899491876,4.6699671946458986e-05,1412.0422364286387,6872.622709988585,3655.885233413747,0.4888789979898375,0.0
