,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
128,Badr 7 ,NR,Multinational,Arab Satellite Communications Org. (ASCO),Government,Communications,,GEO,,26.0,35768,35817,0.0005809999999999999,0.1,1436.0,5500.0,,,2015-11-10,15.0,Airbus Defense and Space,France/UK/Germany/Spain,Guiana Space Center,Ariane 5,2015-065B,41029,,2015,11,10,(Arabsat 6B),0.4537856055185257,42188,42139,84327,42163.5,49,84326.98576375181,42163.49288187591,7.292289192009983e-05,86162.04242234313,86160.0,6222.814174947005,239.33900672873094,6222.814174947004,0.4537856055185256,24.5,0.4540404322251483,0.4542953254879041,0.00025482673584570223,35770.48498533152,25924.557942964664,33251.73159982001,0.9085906509758082,0.0
129,BARS-M ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Sun-Synchronous,335.0,570,586,0.00115,97.7,96.1,4000.0,,,2015-02-27,5.0,Progress Rocket and Space Center,Russia,Plesetsk Cosmodrome,Soyuz-2.1b,2015-009A,40420,Electronic intelligence gathering (ELINT).,2015,2,27,(Cosmos 2503),5.846852994181004,6957,6941,13898,6949.0,16,13897.99079003868,6948.99539501934,0.0010898968504483996,5764.935741024109,5766.0,5364.592981230769,16.013710391733635,5364.592981230768,5.846852994181004,8.0,5.846366476104613,0.4373056028574859,0.0004865183021758327,570.7590212360146,4456.360527114838,5331.924059191491,0.8746112057149718,0.0
130,BARS-M ,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,Sun-Synchronous,253.0,549,594,0.00324,97.62,96.1,4000.0,,,2016-03-24,5.0,Progress Rocket and Space Center,Russia,Plesetsk Cosmodrome,Soyuz 2.1a,2016-020A,41394,,2016,3,24,(Cosmos 2515),4.4156830075456535,6965,6920,13885,6942.5,45,13884.927079390802,6942.463539695401,0.0010914278524217502,5756.848969208488,5766.0,4045.785525582631,15.991247136690244,4045.7855255826316,4.4156830075456535,22.5,4.41258751245031,1.873691800353124,0.0030954866159573487,578.143076475646,-5707.095868911531,-3953.1252005648244,3.747383600706248,0.0
131,BeEagleSat ,NR (10/17),Turkey,Istanbul Technical University/Turkish Air Force Academy,Civil,Earth Science,,LEO,Non-Polar Inclined,21.0,395,411,0.00118,51.6,92.6,2.0,,,2017-05-26,,Istanbul Technical University/Turkish Air Force Academy,Turkey,International Space Station,Nanorack Deployer,1998-067MR,42736,Earth science in the thermosphere.,2017,5,26,(QB 50 - TR01),0.3665191429188092,6782,6766,13548,6774.0,16,13547.990552107718,6773.995276053859,0.0011324031704937282,5548.5409003580535,5556.0,323.6648858542198,15.412613612105703,323.6648858542198,0.36651914291880916,8.0,0.3669424834617573,0.3673660573797682,0.0004233407744809853,395.53880625395595,5026.378227303089,4541.207895832792,0.7347321147595364,0.0
132,BeeSat-1 ,Germany,Germany,Institut für Luft- und Raumfahrt,Civil,Technology Development,,LEO,Sun-Synchronous,241.0,709,718,0.0006349999999999999,98.3,99.0,1.0,,,2009-09-23,1.0,Technische Universität Berlin,Germany,Satish Dhawan Space Centre,PSLV,2009-051C,35933,Verify the behavior of new micro reaction wheels for picosatellites.,2009,9,23,(Berlin Experimental and Educational Satellite 1),4.2062434973063345,7089,7080,14169,7084.5,9,14168.997141646969,7084.498570823484,0.0010587783644278538,5934.372592298781,5940.0,3972.7327631777953,16.484368311941058,3972.732763177795,4.206243497306334,4.5,4.205688284716778,2.078052149473834,0.0005552125588514562,715.6831766454316,-3740.861948241314,-6016.317605505763,4.156104298947668,0.0
133,BeeSat-2 ,Germany,Germany,Institut für Luft- und Raumfahrt,Civil,Technology Development,,LEO,Non-Polar Inclined,39.0,555,579,0.00173,64.8,96.01,1.0,,,2013-04-19,1.0,Technische Universität Berlin,Germany,Baikonur Cosmodrome,Soyuz 2.1a,2013-015G,39136,Carrying a technology experiment using gyros and sensors for precise orientation.,2013,4,19,(Berlin Experimental and Educational Satellite 2),0.6806784082777885,6950,6926,13876,6938.0,24,13875.979244723596,6937.989622361798,0.0010924898778555462,5751.252651889904,5760.6,623.0523706214062,15.975701810805289,623.0523706214062,0.6806784082777886,12.0,2.5254481516017906,2.5264472017907345,0.000999755954456974,576.7955871316308,2317.03903776065,-6539.651837678379,5.052894403581469,0.0
134,BeeSat-3 ,Germany,Germany,Institut für Luft- und Raumfahrt,Civil,Technology Development,,LEO,Non-Polar Inclined,105.0,554,581,0.00195,64.8,96.01,1.0,,,2013-04-19,1.0,Technische Universität Berlin,Germany,Baikonur Cosmodrome,Soyuz 2.1a,2013-015E,39134,Will test high-speed data links (up to 1MB/s).,2013,4,19,(Berlin Experimental and Educational Satellite 3),1.8325957145940461,6952,6925,13877,6938.5,27,13876.973733491031,6938.486866745516,0.001092371789991171,5751.874375326343,5760.6,1677.6300261368503,15.977428820350953,1677.6300261368501,1.832595714594046,13.5,2.6033199045311175,2.6043187440457354,0.0009996763749150325,579.1168607432628,3303.6275086796145,-6101.531496265282,5.208637488091471,0.0
135,Beidou 2-12 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,220.0,21460,21595,0.00242,55.16,773.19,2200.0,,,2012-04-28,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2012-018A,38250,Part of Beidou constellation.,2012,4,28,(Compass M3),3.839724354387525,27966,27831,55797,27898.5,135,55796.83668452899,27898.418342264496,0.0001354869869875487,46374.824969404726,46391.4,28340.170814636225,128.81895824834646,28340.17081463622,3.839724354387525,67.5,3.838171686750129,2.4465648484266143,0.001552669062334881,21579.28632733995,5014.986192448572,-27443.975781869223,4.8931296968532285,0.0
136,Beidou 2-13 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,99.0,21452,21603,0.00271,55.1,773.21,2200.0,,,2012-04-28,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2012-018B,38251,Part of Beidou constellation.,2012,4,28,(Compass M4),1.7278759594743862,27974,27823,55797,27898.5,151,55796.795678605056,27898.397839302528,0.0001354869869875487,46374.824969404726,46392.600000000006,12753.0768665863,128.81895824834646,12753.0768665863,1.7278759594743862,75.5,2.763971222969565,2.7649691733015582,0.0009992088701231221,21597.778133947682,20351.16794036932,-19082.808984305913,5.5299383466031165,0.0
137,Beidou 2-14 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,87.0,21462,21591,0.00231,55.0,773.1,3800.0,,,2012-09-18,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2012-050A,38774,,2012,9,18,(Compass M5),1.5184364492350666,27962,27833,55795,27897.5,129,55794.85087353492,27897.42543676746,0.00013549427195221203,46372.331587534754,46386.0,11206.6468003209,128.81203218759654,11206.6468003209,1.5184364492350666,64.5,2.694158548128365,2.695156939687282,0.0009994322709997376,21584.599447633536,17496.701865983974,-21728.631025842842,5.390313879374564,0.0
138,Beidou 2-15 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,225.0,21477,21574,0.0017399999999999998,55.0,773.1,3800.0,,,2012-09-18,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2012-050B,38775,,2012,9,18,(Compass M6),3.9269908169872414,27945,27848,55793,27896.5,97,55792.915679322585,27896.457839661292,0.00013550155756973772,46369.83825035265,46386.0,28981.148906470407,128.80510625097958,28981.148906470404,3.926990816987241,48.5,3.925761963127737,2.35865144132558,0.0012288541725920263,21559.865051420922,137.08012290898037,-27896.121040329268,4.71730288265116,0.0
139,Beidou 2-16 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,80.0,35775,35799,0.000285,1.84,1436.11,3800.0,2300.0,,2012-10-25,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2012-059A,38953,Part of Beidou constellation now operational.,2012,10,25,(Compass G-6),1.3962634015954636,42170,42146,84316,42158.0,24,84315.99658427812,42157.99829213906,7.293716284091653e-05,86145.18391514434,86166.59999999999,19143.37420336541,239.2921775420676,19143.37420336541,1.3962634015954636,12.0,1.3965440856960527,1.3968247767240474,0.0002806840935609145,35784.91693321116,-39631.7253417054,14374.397159484986,2.7936495534480947,0.0
140,Beidou 2-17 ,NR (12/16),China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,100.3,35676,35890,0.0025399999999999997,54.97,1435.92,4200.0,1900.0,,2016-03-30,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2016-021A,41434,,2016,3,30,(IGSO-6),1.7505652397503124,42261,42047,84308,42154.0,214,84307.72840018879,42153.864200094395,7.294754461627381e-05,86132.9238733263,86155.20000000001,23997.589623596188,239.25812187035083,23997.589623596188,1.7505652397503124,107.0,2.7369824525729416,2.7379811857064587,0.0009999004740263685,35881.42579720391,29149.792976046858,-30450.670126634795,5.475962371412917,0.0
141,Beidou 2-18 ,NR (12/16),China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,144.0,35776,35794,0.000213,1.84,1436.1,3800.0,,,2016-06-12,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2016-037A,41586,,2016,6,12,(Compass G-7),2.5132741228718345,42165,42147,84312,42156.0,18,84311.9980785653,42155.99903928265,7.294235342075716e-05,86139.05382152893,86166.0,34455.62152861158,239.27514950424703,34455.62152861157,2.513274122871834,9.0,2.513399299560048,2.5135244654632234,0.00012517668941874126,35792.26500865621,13046.99262130499,-40086.210176297274,5.027048930926447,0.0
142,Beidou 3I-1S,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,107.48,35796,36781,0.0115,54.9,1461.81,4200.0,,,2015-03-30,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2015-019A,40549,Third stage of Beidou constellation.,2015,3,30,,1.8758798800435055,43152,42167,85319,42659.5,985,85313.31394336994,42656.65697168497,7.165478937241321e-05,87686.88544353723,87708.59999999999,26179.40679853162,243.57468178760342,26179.406798531618,1.8758798800435055,492.5,3.054795594528199,3.0557868622213054,0.0009969789293517706,36777.2374453719,42032.867599590696,-7284.497789473565,6.111573724442611,0.0
143,Beidou 3I-2S,NR,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,89.5,35606,35953,0.00412,55.0,1435.73,4200.0,,,2015-09-29,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2015-053A,40938,,2015,9,29,,1.562069680534925,42324,41977,84301,42150.5,347,84300.28583581434,42150.14291790717,7.295663069020591e-05,86122.19681388157,86143.8,21410.935041228895,239.22832448300437,21410.93504122889,1.5620696805349248,173.5,2.897361073089412,2.8983553502166255,0.0009962685429034594,35948.00642395244,37260.473538058504,-19705.714465244913,5.796710700433251,0.0
144,Beidou 3M-1S,NR,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,72.0,21520,21549,0.0005200000000000001,55.0,773.2,800.0,,,2015-07-25,5.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2015-037A,40748,,2015,7,25,,1.2566370614359172,27920,27891,55811,27905.5,29,55810.99246564246,27905.49623282123,0.00013543601050817347,46392.27989368751,46392.0,9278.455978737502,128.86744414913198,9278.455978737504,1.2566370614359175,14.5,1.2571316903057288,1.2576263588217396,0.0004946288358460273,21530.022724404163,-22608.433309352575,16357.738269771655,2.515252717643479,0.0
145,Beidou 3M-2S,NR,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,155.0,21521,21550,0.0005200000000000001,55.0,773.3,800.0,,,2015-07-25,5.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3B,2015-037B,40749,,2015,7,25,,2.705260340591211,27921,27892,55813,27906.5,29,55812.99246591245,27906.496232956226,0.0001354287307634617,46394.77363303158,46398.0,19975.527536444155,128.87437120286552,19975.527536444155,2.705260340591211,14.5,2.7054799985668945,2.705699604797923,0.00021965799654764833,21548.653123490116,17956.726350861107,-21361.84911969135,5.411399209595846,0.0
146,Beidou 3M-3S,NR (12/16),China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,MEO,Non-Polar Inclined,184.0,21524,21532,0.000143,55.0,773.2,800.0,,,2016-02-01,5.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2016-006A,41315,,2016,2,1,,3.2114058236695664,27903,27895,55798,27899.0,8,55797.99942650274,27898.99971325137,0.00013548334475001482,46376.07167709741,46392.0,23703.325523849788,128.8224213252706,23703.32552384979,3.211405823669567,4.0,3.211395849916594,3.0717994303046794,9.973753074149958e-06,21531.979841415134,27627.643726279857,-3881.688141004982,6.143598860609359,0.0
147,Beidou G1 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,144.5,35768,35803,0.00041500000000000006,1.78,1436.05,2200.0,,,2010-01-16,,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2010-001A,36287,Part of Beidou constellation.,2010,1,16,(Compass G-1),2.522000769131806,42174,42139,84313,42156.5,35,84312.9927354023,42156.49636770115,7.294105571808137e-05,86140.58633130047,86163.0,34575.87423575811,239.27940647583463,34575.87423575811,2.522000769131806,17.5,2.5222416794649574,2.5224825491034712,0.00024091034224336057,35799.7453553359,13763.21478818779,-39846.50721627884,5.0449650982069425,0.0
148,Beidou G3 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,84.7,35774,35797,0.000273,1.83,1436.05,2200.0,,,2010-06-02,,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3,2010-024A,36590,Part of Beidou constellation.,2010,6,2,(Compass G-3),1.478293876439197,42168,42145,84313,42156.5,23,84312.99686287993,42156.49843143996,7.294105571808137e-05,86140.58633130047,86163.0,20266.965728503194,239.27940647583463,20266.965728503194,1.478293876439197,11.5,1.4785657161368293,1.4788375592453218,0.00027183969102242544,35784.4400475492,-41445.521791055166,7709.682956771975,2.9576751184906436,0.0
149,Beidou G4 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,160.0,35764,35809,0.000534,1.43,1436.1,6000.0,,,2010-10-31,,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3C,2010-057A,37210,Part of Beidou constellation.,2010,10,31,(Compass G-4),2.792526803190927,42180,42135,84315,42157.5,45,84314.98799145974,42157.49399572987,7.293846042816265e-05,86143.65137810822,86166.0,38286.06727915921,239.28792049474504,38286.06727915921,2.7925268031909267,22.5,2.792709350346056,2.7928918517183883,0.0001825471760862424,35807.655864133245,32314.294404511955,-27074.729446149075,5.5857837034367765,0.0
150,Beidou G5 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,59.0,35776,35799,0.000273,1.87,1436.15,2300.0,,,2012-02-24,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2012-008A,38091,Part of Beidou constellation.,2012,2,24,(Compass G-11),1.0297442586766545,42170,42147,84317,42158.5,23,84316.99686302875,42158.498431514374,7.293586529214378e-05,86146.71646126853,86169.0,14118.489642263456,239.29643461463482,14118.489642263454,1.0297442586766545,11.5,1.0299782982569738,1.0302123542825368,0.00023403957835831451,35781.57459652751,-19827.05674509714,37205.199100095895,2.0604247085650735,0.0
151,Beidou IGSO-1 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,118.0,35670,35893,0.00265,55.09,1435.82,4200.0,1900.0,,2010-07-31,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2010-036A,36828,Part of Beidou constellation.,2010,7,31,(Compass G-5),2.059488517353309,42264,42041,84305,42152.5,223,84304.70506442686,42152.35253221343,7.295143841701019e-05,86128.32650760355,86149.2,28230.951466381164,239.24535141000985,28230.95146638116,2.0594885173533086,111.5,2.7553387215563805,2.7563358100208704,0.000998313779780945,35884.974522260985,30246.651955274327,-29359.279123331682,5.512671620041741,0.0
152,Beidou IGSO-2 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,118.0,35717,35817,0.00119,55.23,1436.12,4200.0,1900.0,,2010-12-17,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2010-068A,37256,Part of Beidou constellation.,2010,12,17,(Compass G-7),2.059488517353309,42188,42088,84276,42138.0,100,84275.94067110731,42137.970335553655,7.298909635701762e-05,86083.88952297917,86167.2,28216.38601030984,239.1219153416088,28216.386010309838,2.0594885173533086,50.0,2.144577104547097,2.1455762092676025,0.0009994275083456123,35794.21884547513,-17229.774456768806,-38454.43841931497,4.291152418535205,0.0
153,Beidou IGSO-3 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,118.0,35693,37872,0.0252,96.4,1435.93,4200.0,1900.0,,2011-04-09,,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2011-013A,37384,Part of Beidou constellation.,2011,4,9,(Compass G-8),2.059488517353309,44243,42064,86307,43153.5,2179,86279.48891828231,43139.744459141155,7.042791431067503e-05,89214.41687826924,86155.8,29242.503310099364,247.81782466185902,29242.503310099364,2.059488517353309,1089.5,3.1020325496307106,3.1030169665240654,0.000996970889509803,37869.11736611278,43025.13165915246,-3324.9896974398303,6.206033933048131,0.0
154,Beidou IGSO-4 ,China,China,Chinese Defense Ministry,Military/Government,Navigation/Global Positioning,,GEO,,182.0,35708,35879,0.00203,55.2,1435.1,4200.0,1900.0,,2011-07-26,8.0,Space Technology Research Institute (part of CASC),China,Xichang Satellite Launch Center,Long March 3A,2011-038A,37763,Part of Beidou constellation.,2011,7,26,(Compass G-9),3.1764992386296798,42250,42079,84329,42164.5,171,84328.82662530056,42164.41331265028,7.292029770721173e-05,86165.10772360968,86106.0,43561.24890471378,239.34752145447132,43561.24890471378,3.1764992386296798,85.5,3.176428536090097,3.1068274020546958,7.070268496771486e-05,35879.042004475246,42062.61911023529,-2929.351217052712,6.2136548041093915,0.0
